,chunk_id,text,level,likes,score,parent_id,combined_score,full_context
173,7365941574443978030,@nekteck_official The Nekteck Shiatsu Foot Massager. #massager #massage #footmassage #footmassager #nekteck #nekteckmassager #nekteckmassagers #foot #feetmassage #feetpain #footpainrelief #footpain #TikTokShop #tiktokshopping #tiktokshopfinds #tiktokshopmusthaves #tiktokshopmothersday #mothersdaygift ,post,637.0,0.521972418,,6.891972418,@nekteck_official The Nekteck Shiatsu Foot Massager. #massager #massage #footmassage #footmassager #nekteck #nekteckmassager #nekteckmassagers #foot #feetmassage #feetpain #footpainrelief #footpain #TikTokShop #tiktokshopping #tiktokshopfinds #tiktokshopmusthaves #tiktokshopmothersday #mothersdaygift 
13,7372248312709221674,#neckmassager #massager #foot #footpain #feet ,post,615.0,0.691943765,,6.841943765,#neckmassager #massager #foot #footpain #feet 
19,7347625068660313362,"portable massager, neck massage, body massage, mini massager, press wherever you feel uncomfortable, it is so convenient to relieve fatigue.
 #massage #massager #minimassage #portablemassager #neckmassage #capcut #TikTokShop #minimassager #neckmassager #bodymassage #bodymassager #massagerelax #massagetherapy #18 ",post,595.0,0.679389179,,6.629389179,"portable massager, neck massage, body massage, mini massager, press wherever you feel uncomfortable, it is so convenient to relieve fatigue.
 #massage #massager #minimassage #portablemassager #neckmassage #capcut #TikTokShop #minimassager #neckmassager #bodymassage #bodymassager #massagerelax #massagetherapy #18 "
143,7386839410349788447,I am not kidding you. This heated massager is life changing&&FREE SHIPPING! 😍 #dontmindmyface  #neckmassager #TikTokShop #fyp #tiktokcreator #capcut ,post,605.0,0.555672348,,6.605672348,I am not kidding you. This heated massager is life changing&&FREE SHIPPING! 😍 #dontmindmyface  #neckmassager #TikTokShop #fyp #tiktokcreator #capcut 
292,7346631116071128363,Replying to @Cutie pie 😍 Do you have foot pain? I got you with a foot massager. After a long day i use the shiatsu foot massager from @RENPHO the foot massager has changed my life. #footmassage #footmassager #massage #shiatsu #renphorelax #productreviews #lovematters💙 ,post,614.0,0.409950912,,6.549950912000001,Replying to @Cutie pie 😍 Do you have foot pain? I got you with a foot massager. After a long day i use the shiatsu foot massager from @RENPHO the foot massager has changed my life. #footmassage #footmassager #massage #shiatsu #renphorelax #productreviews #lovematters💙 
202,7360486421330922798,#fyp #everyone #foryoupage❤️❤️ #foryoupageofficiall #fy #viral #TikTokMadeMeBuyIt #skintighening #skincare #skin #sculpting #facesculpting #facemassager #neckmassager #ledneckmassager #wrinkles #antiaging #women ,post,594.0,0.486885548,,6.4268855480000004,#fyp #everyone #foryoupage❤️❤️ #foryoupageofficiall #fy #viral #TikTokMadeMeBuyIt #skintighening #skincare #skin #sculpting #facesculpting #facemassager #neckmassager #ledneckmassager #wrinkles #antiaging #women 
171,7379611116512496927,You can't afford not to buy this!! #tiktokshopfinds #fyp #dailydeals #heat #massage #massager lineckmassage #neckmassager #relief #stress #tiktokdeals #tiktokmademe #tiktokmadebuyit #tiktokshopdeals #TikTokShop #tiktokshopdeals #viraltiktok ,post,560.0,0.524802804,,6.124802804000001,You can't afford not to buy this!! #tiktokshopfinds #fyp #dailydeals #heat #massage #massager lineckmassage #neckmassager #relief #stress #tiktokdeals #tiktokmademe #tiktokmadebuyit #tiktokshopdeals #TikTokShop #tiktokshopdeals #viraltiktok 
61,7366868496380185902,#tiktokshopmothersday #neckmassager ,post,549.0,0.622599,,6.112599,#tiktokshopmothersday #neckmassager 
16,7376923417578179882,Micro current Massager ⚡️⚡️ #neckpain #massage #microcurrent #tiktokshopsummersale ,post,538.0,0.684271216,,6.064271216,Micro current Massager ⚡️⚡️ #neckpain #massage #microcurrent #tiktokshopsummersale 
24,7359370535672761646,I love this massager so much 😭 #neckmassager #massager #massage #shiatsumassage #relax #feelgood ,post,537.0,0.66867286,,6.03867286,I love this massager so much 😭 #neckmassager #massager #massage #shiatsumassage #relax #feelgood 
76,7395392044690050350,If your gone break her atleast fix her #neckmassager #neckmassage #massagetherapy #chiropractortiktok #backpainrelief #massager #neckpainrelief ,post,533.0,0.612229824,,5.942229824,If your gone break her atleast fix her #neckmassager #neckmassage #massagetherapy #chiropractortiktok #backpainrelief #massager #neckpainrelief 
121,7393191740355661086,You can't afford not to buy this!!#backmassager #neckmassager #shouldermassager #relaxing #TikTokMadeMeBuyIt #flashsale #viral #trending #fypage ,post,536.0,0.576718628,,5.936718628,You can't afford not to buy this!!#backmassager #neckmassager #shouldermassager #relaxing #TikTokMadeMeBuyIt #flashsale #viral #trending #fypage 
257,7385207385763138858,Si sufres de dolores en los pies 🦶🏼ESTA ES LA MAQUINA QUE NECESITAS 🫡 #massage #footmassage #footmassager #masajes #masajesdepies #nektek #shiatsu #shiatsumassage ,post,539.0,0.440556228,,5.830556228,Si sufres de dolores en los pies 🦶🏼ESTA ES LA MAQUINA QUE NECESITAS 🫡 #massage #footmassage #footmassager #masajes #masajesdepies #nektek #shiatsu #shiatsumassage 
85,7395570994397662495,Run don’t walk!!! #viralneckmassager #flashsale #tiktokbacktoschool #neckmassager #shouldermassager #TikTokMadeMeBuyIt ,post,517.0,0.607273,,5.777273,Run don’t walk!!! #viralneckmassager #flashsale #tiktokbacktoschool #neckmassager #shouldermassager #TikTokMadeMeBuyIt 
220,7400738821689707808,#steamcleaner #stickytoys #neckmassager #inspectioncamera #amazonfinds ,post,528.0,0.469596505,,5.749596505,#steamcleaner #stickytoys #neckmassager #inspectioncamera #amazonfinds 
151,7377558248649542955,Couldn’t be a better father’s day gift! #neckmassager #shouldermassage #massagerelax #FathersDay #fathersdaygift #fathersdaygiftideas ,post,516.0,0.549525678,,5.709525678,Couldn’t be a better father’s day gift! #neckmassager #shouldermassage #massagerelax #FathersDay #fathersdaygift #fathersdaygiftideas 
99,7372381547296607534,"This thing is the truth! Helps neck, back and shoulder pain really well. Grab now while it’s still at a big discount.  #neckpainrelief #neckpainrelief #backpain #backpainrelief #neckpain #neckmassage #neckmassager #relax #relaxation #painrelief #shoulderpain #massage #massager #massagegun ",post,505.0,0.59111774,,5.641117739999999,"This thing is the truth! Helps neck, back and shoulder pain really well. Grab now while it’s still at a big discount.  #neckpainrelief #neckpainrelief #backpain #backpainrelief #neckpain #neckmassage #neckmassager #relax #relaxation #painrelief #shoulderpain #massage #massager #massagegun "
363,7382151586732133652,"Kaki letih? Ihoco Evostep Foot Massager ada penyelesaiannya! 3 level kekuatan, 4 mode urut, semuanya dengan balutan kapas penuh. ✨! #Evostep #FootMassager #ihoco #ihocomalaysia",post,507.0,0.355261087,,5.425261087,"Kaki letih? Ihoco Evostep Foot Massager ada penyelesaiannya! 3 level kekuatan, 4 mode urut, semuanya dengan balutan kapas penuh. ✨! #Evostep #FootMassager #ihoco #ihocomalaysia"
153,7403021988161260842,"I always knew this would be my first #TikTokShop video. I have trust issues, so I had to try this #neckmassager for myself. You're welcome for the free #asmr and SALE alert! #TikTokMadeMeBuyIt #neckmassage #migrainerelief #stressmanagement #honestreview ",post,486.0,0.547800064,,5.407800064,"I always knew this would be my first #TikTokShop video. I have trust issues, so I had to try this #neckmassager for myself. You're welcome for the free #asmr and SALE alert! #TikTokMadeMeBuyIt #neckmassage #migrainerelief #stressmanagement #honestreview "
117,7384570962508860714_7387824069046485803,..and a scalp massager,comment,468.0,0.579027891,7384570962508860714,5.259027891,"this is an automatic scalp massager and oiler! currently on a hair growth/regrowth journey and my scalp feels soooooo stimulated, will be posting updates on my hair growth!! LOVE #scalpmassage #scalpcare #hairoil #hairoiling #hairoilingroutine #hairgrowth #hairgrowthoil 
..and a scalp massager"
380,7372009515425746218_7372142942394385194_reply_245,I mean yes but this guy is using actual physical therapy techniques and massages instead of just cracking the joints,reply,472.0,0.339027047,7372009515425746218_7372142942394385194,5.059027047,"#neckpain #neckpainrelief #chiropractor #chiropractic #sarasota #posture #massage #guasha
Good to see a chiropractor who actually uses science rather than just loud crunches
I mean yes but this guy is using actual physical therapy techniques and massages instead of just cracking the joints"
274,7347429238838021408,SHOP NOW! Spare 20% mit dem Code „Tiktok20“. #skincare #skinlift #redlight #ems #neckmassager #BeautyTok #beautytrends #beauty #BeautyTok ,post,461.0,0.428722918,,5.038722918,SHOP NOW! Spare 20% mit dem Code „Tiktok20“. #skincare #skinlift #redlight #ems #neckmassager #BeautyTok #beautytrends #beauty #BeautyTok 
97,7343395920303639851,"Replying to @RENPHO  I got the viral TikTok Neck Massager with heat for the car. I love neck and ahoulder massages. This neck, shoulder and back massager from @RENPHO is great for road trips. #neckmassage #neckmassager #massage #massager #car #carsoftiktok #massagetherapy #lovematters💙 #viralproducts #renphorelax ",post,440.0,0.592242241,,4.9922422410000005,"Replying to @RENPHO  I got the viral TikTok Neck Massager with heat for the car. I love neck and ahoulder massages. This neck, shoulder and back massager from @RENPHO is great for road trips. #neckmassage #neckmassager #massage #massager #car #carsoftiktok #massagetherapy #lovematters💙 #viralproducts #renphorelax "
310,7386445386828778798,This is the best foot massager I’ve ever tried by far 👌🏼#plantarfasciitis #footmassage #footmassager #sorefeet ,post,454.0,0.394863,,4.934863,This is the best foot massager I’ve ever tried by far 👌🏼#plantarfasciitis #footmassage #footmassager #sorefeet 
5,7351620443561823530,Neck and Facial Massager #facialmassager #facialcare #skincare #skinroutine ##neckmassager #facial #wrinkles #frowlines ,post,422.0,0.714183807,,4.934183807,Neck and Facial Massager #facialmassager #facialcare #skincare #skinroutine ##neckmassager #facial #wrinkles #frowlines 
214,7365188092157889797,"Replying to @its.mefhaye super nakakarelax ng legs at paa ,Best investment ever  #fyp #footmassager #massager #legmassager #portablemassager #massage ",post,437.0,0.47422713,,4.84422713,"Replying to @its.mefhaye super nakakarelax ng legs at paa ,Best investment ever  #fyp #footmassager #massager #legmassager #portablemassager #massage "
265,7349549938247748910,Theres no way the intended this foot massager to be this cheap #footmassager #footmassage #SelfCare #tiktokshopspringsale ,post,434.0,0.433364451,,4.773364451,Theres no way the intended this foot massager to be this cheap #footmassager #footmassage #SelfCare #tiktokshopspringsale 
94,7344880712106970411,Hurry before they sell out with this price! #neckmassager #backmassage #stressreliever #deeptissuemassage #TikTokShop #relaxation ,post,417.0,0.593839824,,4.763839824,Hurry before they sell out with this price! #neckmassager #backmassage #stressreliever #deeptissuemassage #TikTokShop #relaxation 
111,7388905437489270049,Replying to @JIMBO portable pleasure 😉  #massage #massager #neckmassager #massagetherapy #shouldermassage ,post,418.0,0.583187699,,4.7631876989999995,Replying to @JIMBO portable pleasure 😉  #massage #massager #neckmassager #massagetherapy #shouldermassage 
104,7347775547168083242,Replying to @Luretta ❤️ This Is Your Chance To Grab The Best Massager!!!  • • #heat #heatedmassager #neckmassager #backmassager #massager #massage #fyp #foryou #foryour #foryourpage #tiktokmademe #TikTokMadeMeBuyIt #TikTokShop #ttshop #tiktokshopping #viralproduct #health #bodycare  neck massager  massager  ,post,411.0,0.587712169,,4.697712169000001,Replying to @Luretta ❤️ This Is Your Chance To Grab The Best Massager!!!  • • #heat #heatedmassager #neckmassager #backmassager #massager #massage #fyp #foryou #foryour #foryourpage #tiktokmademe #TikTokMadeMeBuyIt #TikTokShop #ttshop #tiktokshopping #viralproduct #health #bodycare  neck massager  massager  
21,7381466032604597537,"These neck, back and leg massagers are heaven 💆‍♂️#massage #massagetherapy #massagebody ",post,398.0,0.671657741,,4.651657741,"These neck, back and leg massagers are heaven 💆‍♂️#massage #massagetherapy #massagebody "
167,7398550129843784991,Use code 10LUNA01 for 10% OFF 👉 http://amzn.to/3Swhwgh  #moza #neckmassager #essentialoils ,post,406.0,0.52924186,,4.5892418600000005,Use code 10LUNA01 for 10% OFF 👉 http://amzn.to/3Swhwgh  #moza #neckmassager #essentialoils 
181,7389824367196261663,What a Relief 😃 #massage #nekteck  #footmassager  #compressiontherapy  #TikTokShop ,post,390.0,0.510423362,,4.4104233619999995,What a Relief 😃 #massage #nekteck  #footmassager  #compressiontherapy  #TikTokShop 
80,7394991483431963935,Ya’ll check this out  #foryou #fypage #massager #neckmassager #relaxing #Lifestyle #TikTokMadeMeBuyIt ,post,366.0,0.610058069,,4.270058069,Ya’ll check this out  #foryou #fypage #massager #neckmassager #relaxing #Lifestyle #TikTokMadeMeBuyIt 
8,7401277371719896351,#backandneckmassager #neckmassager #backmassager #TikTokShop ,post,342.0,0.700994313,,4.120994313,#backandneckmassager #neckmassager #backmassager #TikTokShop 
54,7395252398433832223,Shiatsu deep tissue neck massager on flash sale today for $20 ##shiatsu##shiatsumassage##deeptissuemassage##neckmassager##neckpain##tiktokshopdeals,post,342.0,0.628772616,,4.048772616,Shiatsu deep tissue neck massager on flash sale today for $20 ##shiatsu##shiatsumassage##deeptissuemassage##neckmassager##neckpain##tiktokshopdeals
296,7371509309257125166,If you have tired feet or just love foot massages you have to have this foot massager! It would also make the best fathers day gift! #massage #feet #footmassage #footmassager #athomemassage #massagetherapy #fathersdaygift #fathersdaygiftideas #CapCut ,post,348.0,0.404330313,,3.884330313,If you have tired feet or just love foot massages you have to have this foot massager! It would also make the best fathers day gift! #massage #feet #footmassage #footmassager #athomemassage #massagetherapy #fathersdaygift #fathersdaygiftideas #CapCut 
280,7344457318249024811,"10% OFF, Check out our EMS Foot Massager, designed to improve blood circulation, Muscle relaxation and effective pain relief!  . . . #foryou #fyp #fypシ #ems #footmassager #massage #relaxing #massagetherapy #neuropathy #tiktok #tik #trending #TikTokShop #storytime #emsfootmassager #viral #videoviral #trendingsong #mothersday #motherlove #couple #coupletrends #painrelief #dayinmylife #shop #football #challenge #viraltiktok #todayilearned #musthaves #youtube #youmusthave #foryoupageofficiall #foryour #mothergift ",post,345.0,0.420117527,,3.870117527,"10% OFF, Check out our EMS Foot Massager, designed to improve blood circulation, Muscle relaxation and effective pain relief!  . . . #foryou #fyp #fypシ #ems #footmassager #massage #relaxing #massagetherapy #neuropathy #tiktok #tik #trending #TikTokShop #storytime #emsfootmassager #viral #videoviral #trendingsong #mothersday #motherlove #couple #coupletrends #painrelief #dayinmylife #shop #football #challenge #viraltiktok #todayilearned #musthaves #youtube #youmusthave #foryoupageofficiall #foryour #mothergift "
